url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,asset,query,timestamp_utc,text_for_sentiment,finbert_label,finbert_confidence,sentiment_score
https://finance.yahoo.com/markets/crypto/articles/xrp-price-xrp-flips-bnb-220806496.html,,XRP Price : XRP Flips BNB to Become the Fourth - Largest Crypto Can It Catch Ethereum Next ? ,20260419T060000Z,https://s.yimg.com/ny/api/res/1.2/HERYkox0dWOjx6vphmQ_Mw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/24_7_wall_st__718/bcfc284dc86c08ff08e2f1726754422c,finance.yahoo.com,English,United States,ETH,ethereum,2026-04-19 06:00:00+00:00,XRP Price : XRP Flips BNB to Become the Fourth - Largest Crypto Can It Catch Ethereum Next ? ,neutral,0.825889527797699,0
https://www.newsbtc.com/news/ethereum/ethereum-retail-hands-disbelief-selling-strength/,https://www.newsbtc.com/news/ethereum/ethereum-retail-hands-disbelief-selling-strength/amp/,"Ethereum Retail Hands Still In Disbelief , Keep Selling Into Strength",20260416T120000Z,https://www.newsbtc.com/wp-content/uploads/2026/04/eth_c2a795.png?fit=1382%2C921,newsbtc.com,English,United States,ETH,ethereum,2026-04-16 12:00:00+00:00,"Ethereum Retail Hands Still In Disbelief , Keep Selling Into Strength",neutral,0.8622217774391174,0
https://cointelegraph.com/news/ether-machine-spac-ethm-cancelled-dynamix-merger,,Ether Machine Abandons Public Debut as Dynamix Merger is Terminated,20260412T101500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019d80af-b7ad-7459-9b09-261027716c72.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-12 10:15:00+00:00,Ether Machine Abandons Public Debut as Dynamix Merger is Terminated,negative,0.729495108127594,-1
https://cointelegraph.com/news/dats-liquid-staking-outperform-eth-staking-etfs-lido,,DATs Need Liquid Staking to Outperform ETH Staking ETFs : Lido Exec,20260407T154500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2025-12/019b7008-9757-7e0c-be0c-a669aaab8e65.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-07 15:45:00+00:00,DATs Need Liquid Staking to Outperform ETH Staking ETFs : Lido Exec,neutral,0.7245014905929565,0
https://www.coindesk.com/business/2026/04/11/usd1-6-billion-ether-machine-spac-deal-collapses-over-unfavorable-market,,$1 . 6 billion Ether Machine SPAC deal collapses over unfavorable market,20260411T193000Z,https://cdn.sanity.io/images/s3y3vcno/production/915bbce115c5a32c0f84df9ecfe38a6e8bdc8b77-1920x1080.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-11 19:30:00+00:00,$1 . 6 billion Ether Machine SPAC deal collapses over unfavorable market,negative,0.9545563459396362,-1
https://www.openpr.com/news/4459331/8-best-meme-coins-to-buy-today-apemars-presale-skyrockets-with,,8 Best Meme Coins to Buy Today : APEMARS Presale Skyrockets with,20260408T071500Z,https://cdn.open-pr.com/L/4/L408769001_g.jpg,openpr.com,English,United States,ETH,ether,2026-04-08 07:15:00+00:00,8 Best Meme Coins to Buy Today : APEMARS Presale Skyrockets with,positive,0.7107717394828796,1
https://www.openpr.com/news/4466243/grok-predicts-12-best-crypto-coins-to-buy-in-2026-as-apemars,,Grok Predicts 12 Best Crypto Coins To Buy In 2026 as APEMARS,20260411T230000Z,https://cdn.open-pr.com/L/4/L411818909_g.jpg,openpr.com,English,United States,ETH,ether,2026-04-11 23:00:00+00:00,Grok Predicts 12 Best Crypto Coins To Buy In 2026 as APEMARS,neutral,0.8421343564987183,0
https://www.openpr.com/news/4466242/best-crypto-coins-apemars-leads-as-the-next-100x-crypto-with,,Best Crypto Coins : APEMARS Leads as the Next 100x Crypto with,20260411T230000Z,https://cdn.open-pr.com/L/4/L411582005_g.jpg,openpr.com,English,United States,ETH,ether,2026-04-11 23:00:00+00:00,Best Crypto Coins : APEMARS Leads as the Next 100x Crypto with,positive,0.5669893026351929,1
https://www.openpr.com/news/4454769/best-crypto-to-buy-now-solana-price-prediction-signals-surges,,"Best Crypto to Buy Now : Solana Price Prediction Signals Surges , ",20260404T120000Z,https://cdn.open-pr.com/L/4/L404168663_g.jpg,openpr.com,English,United States,ETH,ether,2026-04-04 12:00:00+00:00,"Best Crypto to Buy Now : Solana Price Prediction Signals Surges , ",positive,0.7990045547485352,1
https://cointelegraph.com/markets/ether-at-risk-of-new-2026-lows-if-bulls-fail-to-turn-dollar2-4k-into-support,,Ether Risks $1 . 7K Retest As Traders Fail To Overcome Key Resistance Zone,20260402T220000Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019d4eed-450a-7dd0-ba05-9102ae98b717.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-02 22:00:00+00:00,Ether Risks $1 . 7K Retest As Traders Fail To Overcome Key Resistance Zone,negative,0.9585515856742859,-1
https://finance.yahoo.com/markets/crypto/articles/global-x-launches-ethereum-covered-130500681.html,,Global X Launches Ethereum Covered Call ETF Targeting Weekly Income,20260404T143000Z,https://s.yimg.com/os/en/cryptonews_us_711/bdc63407ae633a325ebb9f8892fab8bd,finance.yahoo.com,English,United States,ETH,ether,2026-04-04 14:30:00+00:00,Global X Launches Ethereum Covered Call ETF Targeting Weekly Income,neutral,0.9351795315742493,0
https://finance.yahoo.com/markets/crypto/articles/ether-fi-ethgas-deal-backs-012400391.html,,ether . fi ETHGas Deal Backs a Bigger Push to Make Ethereum Execution More Predictable,20260415T020000Z,https://s.yimg.com/os/en/cryptoprowl_304/7a6625ce7bbaec2164fd2dfea7502bce,finance.yahoo.com,English,United States,ETH,ether,2026-04-15 02:00:00+00:00,ether . fi ETHGas Deal Backs a Bigger Push to Make Ethereum Execution More Predictable,positive,0.7693052291870117,1
https://cointelegraph.com/news/bitmine-eth-holdings-unrealized-losses-staking-rewards,,BitMine Expands ETH Holdings Despite $6 . 5B in Unrealized Losses,20260427T221500Z,https://payload.cointelegraph.com/api/article-covers/file/HI%20The%207%20largest%20Ethereum%20treasury%20companies%20right%20now%20%E2%80%94%20ranked%20by%20holdings%20BitMine.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-27 22:15:00+00:00,BitMine Expands ETH Holdings Despite $6 . 5B in Unrealized Losses,positive,0.9155756831169128,1
https://www.fool.com/investing/2026/04/21/forget-xrp-ripple-this-cryptocurrency-has-a-real-m/?source=iedfolrf0000001,,Forget ( XRP ) Ripple : This Cryptocurrency Has A Real Moat,20260421T164500Z,https://g.foolcdn.com/editorial/images/866240/ethereum-virtual-money-getty-71317.jpg,fool.com,English,United States,ETH,ether,2026-04-21 16:45:00+00:00,Forget ( XRP ) Ripple : This Cryptocurrency Has A Real Moat,neutral,0.8994373679161072,0
https://www.fool.com/investing/2026/04/21/forget-xrp-ripple-this-cryptocurrency-has-a-real-m/,,Forget ( XRP ) Ripple : This Cryptocurrency Has A Real Moat,20260422T034500Z,https://g.foolcdn.com/editorial/images/866240/ethereum-virtual-money-getty-71317.jpg,fool.com,English,United States,ETH,ether,2026-04-22 03:45:00+00:00,Forget ( XRP ) Ripple : This Cryptocurrency Has A Real Moat,neutral,0.8994373679161072,0
https://www.fool.com/coverage/etfs/2026/04/24/ibit-and-etha-charge-the-same-the-similarities-end-there/?source=iedfolrf0000001,,IBIT and ETHA Charge the Same . The Similarities End There . ,20260425T091500Z,https://cdn.content.foolcdn.com/images/1umn9qeh/production/4db1f9dc6b521047b90577456a50b49560e87c49-1401x1251.png?&q=75&fit=max&auto=format,fool.com,English,United States,ETH,ether,2026-04-25 09:15:00+00:00,IBIT and ETHA Charge the Same . The Similarities End There . ,neutral,0.9074035286903381,0
https://cointelegraph.com/markets/these-3-ethereum-metrics-favor-eth-price-rally-to-6k,,Ethereum Metrics Signal ETH Price Rally Toward $6K Next,20260423T191500Z,https://payload.cointelegraph.com/api/article-covers/file/Super-Ethereum-Bitcoin%20ETH%206K.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-23 19:15:00+00:00,Ethereum Metrics Signal ETH Price Rally Toward $6K Next,positive,0.9291639924049377,1
https://www.coindesk.com/markets/2026/04/06/bitmine-s-ether-treasury-hits-4-8-million-eth-as-stock-listing-moves-to-nyse,,BMNR news : Bitmine ETH treasury hits 4 . 8 million tokens BMNR stock uplists to NYSE,20260406T151500Z,https://cdn.sanity.io/images/s3y3vcno/production/1e317956eae4ebfe2722405225dce7dc0b806dbe-1920x1080.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-06 15:15:00+00:00,BMNR news : Bitmine ETH treasury hits 4 . 8 million tokens BMNR stock uplists to NYSE,positive,0.8460832834243774,1
https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-reaches-3-week-high/,https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-reaches-3-week-high/amp/,Cryptocurrencies : Bitcoin Reaches 3 - Week High,20260408T193000Z,https://www.etftrends.com/wp-content/uploads/2026/04/shutterstock_2738020033.jpg,etftrends.com,English,China,ETH,ether,2026-04-08 19:30:00+00:00,Cryptocurrencies : Bitcoin Reaches 3 - Week High,positive,0.9036195874214172,1
https://finance.yahoo.com/markets/crypto/articles/ethereums-wall-street-cheerleaders-see-115954415.html,,"Ethereum Wall Street cheerleaders see rise to $250 , 000 , call Bitcoin and gold  dead capital  ",20260422T204500Z,https://s.yimg.com/ny/api/res/1.2/J4iy6aaGADIQLnMgqIDqwA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03ODU-/https://media.zenfs.com/en/dlnews_702/ce344552d028d32b8ae97e84db88cd18,finance.yahoo.com,English,United States,ETH,ether,2026-04-22 20:45:00+00:00,"Ethereum Wall Street cheerleaders see rise to $250 , 000 , call Bitcoin and gold  dead capital  ",neutral,0.7153962850570679,0
https://www.coindesk.com/business/2026/04/24/bitmine-to-buy-10-000-ether-for-usd23-8-million-from-the-ethereum-foundation,,"Ethereum news : Bitmine ( BMNR ) to buy 10 , 000 ETH for $23 . 8M from Ethereum Foundation",20260424T183000Z,https://cdn.sanity.io/images/s3y3vcno/production/67329aa9da55971a233a2da7702075c646669b15-2728x1535.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-24 18:30:00+00:00,"Ethereum news : Bitmine ( BMNR ) to buy 10 , 000 ETH for $23 . 8M from Ethereum Foundation",neutral,0.8064936399459839,0
https://cointelegraph.com/markets/ether-triple-top-pattern-rejects-24k-as-eth-analyst-questions-uptrend,,ETH Triple Top Rejects $2 . 4K As Analysts Flag Weakness Against BTC,20260428T024500Z,https://payload.cointelegraph.com/api/article-covers/file/HI%20Here%E2%80%99s%20What%20It%20Would%20Take%20for%20Ethereum%20to%20Reach%20%24100%2C000.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-28 02:45:00+00:00,ETH Triple Top Rejects $2 . 4K As Analysts Flag Weakness Against BTC,negative,0.4950242042541504,-1
https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-reaches-11-week-high/,https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-reaches-11-week-high/amp/,Cryptocurrencies : Bitcoin Reaches 11 - Week High,20260422T190000Z,https://www.etftrends.com/wp-content/uploads/2026/04/shutterstock_1998562181.jpg,etftrends.com,English,China,ETH,ether,2026-04-22 19:00:00+00:00,Cryptocurrencies : Bitcoin Reaches 11 - Week High,positive,0.9059155583381653,1
https://www.coindesk.com/business/2026/04/27/bitmine-buys-usd236-million-in-ether-as-tom-lee-touts-eth-as-wartime-store-of-value,,Ethereum news : Tom Lee touts ETH as  wartime store of value  as Bitmine ( BMNR ) buys more,20260427T161500Z,https://cdn.sanity.io/images/s3y3vcno/production/1e317956eae4ebfe2722405225dce7dc0b806dbe-1920x1080.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-27 16:15:00+00:00,Ethereum news : Tom Lee touts ETH as  wartime store of value  as Bitmine ( BMNR ) buys more,neutral,0.7091123461723328,0
https://www.coindesk.com/markets/2026/04/13/bitmine-s-tom-lee-calls-ether-the-wartime-store-of-value-as-holdings-hit-4-87-million-eth,,Bitmine Tom Lee calls ether  the wartime store of value  as holdings hit 4 . 87 million ETH,20260413T141500Z,https://cdn.sanity.io/images/s3y3vcno/production/86f52fd7839d4e6369eec2343dcd2ef548ed1b2f-1920x1080.png?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-13 14:15:00+00:00,Bitmine Tom Lee calls ether  the wartime store of value  as holdings hit 4 . 87 million ETH,neutral,0.8038033843040466,0
https://finance.yahoo.com/markets/crypto/articles/etha-grows-larger-hodl-higher-164008795.html,,ETHA Grows Larger Than HODL With Higher Recent Returns,20260426T173000Z,https://s.yimg.com/os/en/motleyfool.com/309531f2ea02e2a3f1aabd9839eaa666,finance.yahoo.com,English,United States,ETH,ether,2026-04-26 17:30:00+00:00,ETHA Grows Larger Than HODL With Higher Recent Returns,positive,0.8948098421096802,1
https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-nears-75-000/,https://www.etftrends.com/crypto-content-hub/cryptocurrencies-bitcoin-nears-75-000/amp/,"Cryptocurrencies : Bitcoin Nears $75 , 000",20260415T161500Z,https://www.etftrends.com/wp-content/uploads/2026/04/shutterstock_2054963717-e1776264907978.jpg,etftrends.com,English,China,ETH,ether,2026-04-15 16:15:00+00:00,"Cryptocurrencies : Bitcoin Nears $75 , 000",neutral,0.658746600151062,0
https://cointelegraph.com/markets/ether-taker-volume-rises-by-72-as-price-targets-liquidity-gap-at-26k,,ETH Buy Pressure Hits $5 . 5B as Price Nears Key Breakout,20260423T191500Z,https://payload.cointelegraph.com/api/article-covers/file/HI%20Ethereum%202.0%20set%20to%20be%20released%20on%20Dec.%201.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-23 19:15:00+00:00,ETH Buy Pressure Hits $5 . 5B as Price Nears Key Breakout,positive,0.7338232398033142,1
https://www.coindesk.com/business/2026/04/28/bitmine-s-ether-buys-are-catching-up-to-strategy-s-bitcoin-accumulation-pace,,Bitmine ( BMNR ) ETH buys are catching Strategy bitcoin ( BTC ) accumulation pace,20260428T114500Z,https://cdn.sanity.io/images/s3y3vcno/production/32b299d9191109993e7b34640e78f8763d78803f-2048x1366.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-28 11:45:00+00:00,Bitmine ( BMNR ) ETH buys are catching Strategy bitcoin ( BTC ) accumulation pace,positive,0.5186687707901001,1
https://www.coindesk.com/markets/2026/04/09/td-cowen-says-these-3-crypto-stocks-could-actually-beat-bitcoin-etfs,,"Nakamoto ( NAKA ), Sharplink Gaming ( SBET ), and Stive ( ASST ) viewed positively at Cowen",20260409T234500Z,https://cdn.sanity.io/images/s3y3vcno/production/dfa2063dc4f9e727f19bc5e645672019bdc025de-4296x2864.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-09 23:45:00+00:00,"Nakamoto ( NAKA ), Sharplink Gaming ( SBET ), and Stive ( ASST ) viewed positively at Cowen",positive,0.9081412553787231,1
https://cointelegraph.com/news/bitcoin-75k-iran-deal-hopes-spark-rally,,Crypto Surges Iran Deal Hope Hits Market,20260414T041500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019d89a8-a8be-7c87-94ae-879a46c4bf28.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-14 04:15:00+00:00,Crypto Surges Iran Deal Hope Hits Market,negative,0.4674564003944397,-1
http://www.econotimes.com/FxWirePro-key-Crypto-Updates-1739198,,FxWirePro - key Crypto Updates - EconoTimes,20260416T144500Z,https://www.econotimes.com/assets/images/econotimes/metaDefault2.png,econotimes.com,English,United States,ETH,ether,2026-04-16 14:45:00+00:00,FxWirePro - key Crypto Updates - EconoTimes,neutral,0.9428392052650452,0
https://cointelegraph.com/news/bitcoin-etf-inflows-471-million-highest-since-february,,US Spot Bitcoin ETFs Hit Strongest Gains Since February,20260407T110000Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-01/019b92cc-d609-7af6-b3a8-9b3f85736edf.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-07 11:00:00+00:00,US Spot Bitcoin ETFs Hit Strongest Gains Since February,positive,0.9392732381820679,1
https://cointelegraph.com/news/crypto-biz-same-players-bigger-bets-crypto-rebound,,"Crypto Biz : Same Players , Bigger Bets as Crypto Rebounds",20260424T180000Z,https://payload.cointelegraph.com/api/article-covers/file/HI%20Bitcoin%20for%20Business%20The%20Tax%20Guide1.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-24 18:00:00+00:00,"Crypto Biz : Same Players , Bigger Bets as Crypto Rebounds",neutral,0.8994574546813965,0
https://www.coindesk.com/markets/2026/04/22/bitcoin-tests-usd78-000-resistance-as-short-squeeze-risks-mount-altcoins-rally,,"BTC price stalls at $78 , 000 as traders brace for liquidation - driven breakout : Crypto Markets Today",20260422T131500Z,https://cdn.sanity.io/images/s3y3vcno/production/e57a14aeeab375a4517719de41a6e05d1b99ac2f-1880x984.png?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-22 13:15:00+00:00,"BTC price stalls at $78 , 000 as traders brace for liquidation - driven breakout : Crypto Markets Today",negative,0.9531964063644409,-1
https://cointelegraph.com/markets/ether-taker-volume-rises-by-72percent-as-traders-target-eth-liquidity-gap-at-dollar2-6k,,ETH Buy Pressure Hits $5 . 5B As Price Nears Key Breakout,20260423T191500Z,https://payload.cointelegraph.com/api/article-covers/file/article-covers-263727-ether-taker-volume-rises-by-72percent-as-traders-target-eth-liquidity-gap-at-dol.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-23 19:15:00+00:00,ETH Buy Pressure Hits $5 . 5B As Price Nears Key Breakout,positive,0.7338232398033142,1
https://cointelegraph.com/markets/ethereum-decline-10percent-versus-bitcoin-despite-record-eth-staking,,Ethereum Risks 10 % Dip Versus Bitcoin Despite ETH Staking Milestone,20260423T191500Z,https://payload.cointelegraph.com/api/article-covers/file/article-covers-263592-ethereum-decline-10percent-versus-bitcoin-despite-record-eth-staking.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-23 19:15:00+00:00,Ethereum Risks 10 % Dip Versus Bitcoin Despite ETH Staking Milestone,positive,0.6180248856544495,1
https://www.cnbc.com/2026/04/10/these-crypto-treasury-firms-are-buying-opportunities-says-td-cowen.html,,"These crypto treasury firms are buying opportunities , says TD Cowen",20260410T174500Z,https://image.cnbcfm.com/api/v1/image/108268517-1771860022960-gettyimages-2260490322-AFP_96YR6Q2.jpeg?v=1775828990,cnbc.com,English,United States,ETH,ether,2026-04-10 17:45:00+00:00,"These crypto treasury firms are buying opportunities , says TD Cowen",neutral,0.687833845615387,0
https://cointelegraph.com/news/aave-s-risk-manager-shares-2-scenarios-to-allocate-losses-from-kelp-dao-hack,,Aave Potential Paths Forward After Kelp DAO Hack,20260421T054500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019dad3c-bbce-7577-9905-68423bfaa177.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-21 05:45:00+00:00,Aave Potential Paths Forward After Kelp DAO Hack,neutral,0.6779152750968933,0
https://www.coindesk.com/markets/2026/04/14/bitcoin-climbs-to-highest-level-since-feb-5-crash-that-sent-price-plunging-to-usd60-000,,Bitcoin price news : BTC completes rebound from Feb . 5 crash,20260414T184500Z,https://cdn.sanity.io/images/s3y3vcno/production/fce15d9b832d4f087056ff45ef32cee4441b4240-7360x4912.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-14 18:45:00+00:00,Bitcoin price news : BTC completes rebound from Feb . 5 crash,positive,0.9216999411582947,1
https://cointelegraph.com/news/interactive-brokers-expands-crypto-trading-to-retail-investors-in-europe,,Interactive Brokers Brings Crypto Trading to European Retail Clients,20260401T001500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-01/019bbd7b-ba0f-7c18-9c0c-542da63caab7.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-01 00:15:00+00:00,Interactive Brokers Brings Crypto Trading to European Retail Clients,neutral,0.836677074432373,0
https://indianexpress.com/shorts/technology/iran-war-disrupts-the-circuit-board-supply-chain-raises-costs-for-tech-firms-10658300/,,"Iran war disrupts the circuit board supply chain , raises costs for tech firms",20260427T124500Z,https://images.indianexpress.com/2026/04/Tech-featured-image207.jpg,indianexpress.com,English,India,ETH,ether,2026-04-27 12:45:00+00:00,"Iran war disrupts the circuit board supply chain , raises costs for tech firms",negative,0.9518736004829407,-1
https://www.coindesk.com/business/2026/04/26/aave-raises-nearly-80-of-the-usd200-million-it-needs-to-cover-bad-debt-left-by-kelp-dao-exploit,,Arkham says Aave raised $160 million of the $200 million it needs to cover exploit damage,20260426T171500Z,https://cdn.sanity.io/images/s3y3vcno/production/bf2fb64bb4bc73cd9c7a9df82a875d8bcc7a78a8-1440x1080.jpg?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-26 17:15:00+00:00,Arkham says Aave raised $160 million of the $200 million it needs to cover exploit damage,positive,0.5035430788993835,1
https://www.coindesk.com/markets/2026/04/13/crypto-markets-stall-as-oil-surges-past-usd100-on-strait-of-hormuz-blockade,,Memecoins outperform as bitcoin traders turn defensive,20260413T141500Z,https://cdn.sanity.io/images/s3y3vcno/production/c791d9829bfbc209b56fd39ee9c239e1e5097e87-2080x1126.png?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-13 14:15:00+00:00,Memecoins outperform as bitcoin traders turn defensive,negative,0.8551685214042664,-1
https://cointelegraph.com/markets/four-reasons-why-the-crypto-market-is-rallying-today-will-bulls-maintain-control,,"Bitcoin , Ether Rally Higher As US Monetary Plan Excites Bulls",20260423T191500Z,https://payload.cointelegraph.com/api/article-covers/file/HI%20Newscrypto2-1.jpg?prefix=media%2Farticle-covers,cointelegraph.com,English,China,ETH,ether,2026-04-23 19:15:00+00:00,"Bitcoin , Ether Rally Higher As US Monetary Plan Excites Bulls",positive,0.8768820762634277,1
https://cointelegraph.com/news/arbitrum-freezes-71m-ether-connected-kelp-exploit,,Arbitrum Freezes 30K ETH Tied to Kelp Hack,20260421T103000Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019dae5d-e1d6-7acb-a929-707e4375df3b.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-21 10:30:00+00:00,Arbitrum Freezes 30K ETH Tied to Kelp Hack,negative,0.8573527932167053,-1
https://economictimes.indiatimes.com/news/international/us/crypto-market-crash-alert-why-bitcoin-price-btc-usd-today-falls-to-68000-level-ether-eth-drops-along-with-altcoins-as-trump-iran-deadline-looms-key-reasons-explained/articleshow/130088159.cms,https://m.economictimes.com/news/international/us/crypto-market-crash-alert-why-bitcoin-price-btc-usd-today-falls-to-68000-level-ether-eth-drops-along-with-altcoins-as-trump-iran-deadline-looms-key-reasons-explained/amp_articleshow/130088159.cms,"Why Bitcoin BTC USD price Ether ETH down today : Crypto market crash alert : Why Bitcoin price ( BTC USD ) today falls to $68 , 000 level , Ether ( ETH ) drops along with altcoins as Trump Iran deadline looms - key reasons explained",20260407T141500Z,"https://img.etimg.com/thumb/msid-130088666,width-1200,height-630,imgsize-940784,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India,ETH,ether,2026-04-07 14:15:00+00:00,"Why Bitcoin BTC USD price Ether ETH down today : Crypto market crash alert : Why Bitcoin price ( BTC USD ) today falls to $68 , 000 level , Ether ( ETH ) drops along with altcoins as Trump Iran deadline looms - key reasons explained",negative,0.9082340598106384,-1
https://www.dailypolitical.com/2026/04/18/ether-fi-ethfi-trading-up-11-3-over-last-7-days.html,,ether . fi ( ETHFI ) Trading Up 11 . 3 % Over Last 7 Days,20260418T153000Z,,dailypolitical.com,English,United States,ETH,ether,2026-04-18 15:30:00+00:00,ether . fi ( ETHFI ) Trading Up 11 . 3 % Over Last 7 Days,positive,0.9522750377655029,1
https://cointelegraph.com/news/crypto-etp-week-224-million-inflow-xrp-leads-gains,,Crypto ETPs Rebound With $224M Inflows Led by XRP : CoinShares,20260407T154500Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-03/019cae57-80f1-7bec-b432-53c56cb196ff.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-07 15:45:00+00:00,Crypto ETPs Rebound With $224M Inflows Led by XRP : CoinShares,positive,0.9118936061859131,1
https://www.coindesk.com/markets/2026/04/10/bitcoin-flatlines-as-inflation-data-looms-bittensor-drama-unfolds,,Volatility compression grips crypto markets ahead of U . S . inflation report : Crypto Markets Today,20260410T143000Z,https://cdn.sanity.io/images/s3y3vcno/production/6a4cddb4bc43320a03dab22ed611582c9443d589-2094x1100.png?auto=format&crop=focalpoint&fit=clip&q=75&fm=jpg,coindesk.com,English,United States,ETH,ether,2026-04-10 14:30:00+00:00,Volatility compression grips crypto markets ahead of U . S . inflation report : Crypto Markets Today,negative,0.9032041430473328,-1
https://www.thehindu.com/sci-tech/technology/iran-war-disrupts-thecircuit-board-supply-chain-raises-costs-for-tech-firms/article70911358.ece,https://www.thehindu.com/sci-tech/technology/iran-war-disrupts-thecircuit-board-supply-chain-raises-costs-for-tech-firms/article70911358.ece/amp/,"Iran war disrupts the circuit board supply chain , raises costs for tech firms",20260427T093000Z,https://th-i.thgim.com/public/incoming/clrab6/article70911361.ece/alternates/LANDSCAPE_1200/2026-04-27T043032Z_552058490_RC2K5KAPDHI7_RTRMADP_3_IRAN-CRISIS-TECH-PCB.JPG,thehindu.com,English,India,ETH,ether,2026-04-27 09:30:00+00:00,"Iran war disrupts the circuit board supply chain , raises costs for tech firms",negative,0.9518736004829407,-1
https://cointelegraph.com/news/apple-removes-fake-ledger-app-stole-9-million-from-users,,Apple Removes Fake Ledger App That Stole $9 . 5M From Users,20260415T083000Z,"https://images.cointelegraph.com/cdn-cgi/image/f=auto,onerror=redirect,w=1200/https://s3.cointelegraph.com/uploads/2026-04/019d8e7d-3b11-70c8-a150-0edab941553b.jpg",cointelegraph.com,English,China,ETH,ether,2026-04-15 08:30:00+00:00,Apple Removes Fake Ledger App That Stole $9 . 5M From Users,negative,0.7566137313842773,-1
